,radius,diameter,densities,number_of_edges,average_clustering,avg_degree_centrality,avg_betweenness_centrality,avg_closeness_centrality,average_shortest_path_length
0,2,2,0.5642512077294686,584,0.6006884674996988,0.5642512077294686,0.009903381642512078,0.7023423902635869,1.4357487922705314
