date,index,Brent Oil,Coin,Euro,USD,CPI,HOUSE,M1,M2,GDP,Gold,Agriculture,CoalMining,EstekrajeNaft,MahsolateFelezi,SayerMadan,Mansojat,Wood,paper,EntesharVaChap,FaravardehayeNafti,Lastic,FelezateAsasi,MashinAlat,DastgahayeBargi,VasayelErtebati,AbzaralatePezeshki,khodrosazi,GhandVaShekar,ChandReshteSanati,GazaeeBejozGhand,Daroee,Shimiyaee,KashiVaSeramik,Siman,KanehayeGeyreFelezi,SarmayeGozari,Bank,SayerMali,HamlVaNaghl,Bimeh,Amlakva,Rayaneh,FaniVaMohandesi,Mali,KanehayeFelezi
3/10/2013,0.074963146,-0.047391817,-0.064675127,-0.001582123,0.095804494,-0.0728395,0.152637988,-0.422874453,-0.51050525,0.037724455,0.821550495,-0.09647532,-1.014486795,-0.34574901,0.011779825,-0.079147171,-0.103010402,-0.075837879,-0.22638564,-0.389733644,0.249437254,-0.618204361,-0.84533609,-0.16349642,-0.089071277,-0.053028082,-0.034086624,-0.560934954,-1.539085228,-0.328710644,0.7363106,0.05259596,-0.159395619,-0.502745853,-0.527353671,0.236397977,-0.306683203,-0.113869956,-0.367284656,0.224656068,0.716395437,-0.06386031,-1.211472155,-0.755724518,-0.018223074,0.875631627
3/11/2013,0.03153347,-0.320504464,0.667501811,-0.001655189,-0.013061596,1.043369738,0.155192853,-0.476269416,-0.531076571,0.038645343,0.815259691,-0.129929433,-1.056368911,0.603197908,-0.595434145,-0.079147171,-0.103010402,-0.075837879,-0.080209606,-0.081066259,-0.058587863,-0.506124386,-0.360094846,-0.055005617,-0.025949374,-0.053028082,-1.364340323,-0.553632322,-1.709945883,-0.179311984,1.487890139,0.314155716,0.388457284,-0.263022391,-0.319446492,0.574561367,-0.131219706,0.166534645,-0.318638011,0.121038761,0.676181461,-0.016012795,0.44384599,-0.040037268,0.022399218,1.072207639
3/12/2013,1.59355213,0.390357782,-0.612732494,-0.325287067,-0.013117596,-0.141914974,1.193526819,-0.52976153,-0.551630691,0.351508564,0.186174514,0.007257458,-1.084469656,1.210417149,0.13644494,-0.079147171,-0.103010402,-0.075837879,0.038058413,-0.662015419,0.330498217,0.254505188,1.176655602,-0.315929326,0.044052524,-0.053028082,0.590973371,-0.223772084,-3.163029448,2.156908613,0.937324998,0.156507839,1.522318035,0.788656399,-0.110131795,1.840291707,0.12599624,0.04930552,-0.017053726,-0.156259404,0.199653885,0.019736738,0.666911519,0.307170452,0.009431848,2.120092946
3/13/2013,-0.489517467,-0.063862577,-0.101441211,-0.326585708,-0.013173481,-0.159094681,0.165262708,-1.367700525,-0.324862625,0.042297652,-0.083986776,0.137670409,1.01927777,-0.902078132,-0.425031284,-0.079147171,-0.103010402,-0.075837879,-0.509634274,-0.081640321,-0.168786823,0.08204726,-1.099058034,-0.31866788,0.027245552,-0.053028082,0.257397378,-0.161754975,0.533218191,-0.107961787,-1.437828694,0.210999404,0.131085535,-0.069138589,-0.162504649,0.38996455,-0.201288157,0.095447584,0.033183422,-0.097621051,0.447057755,-0.219281872,-0.837227705,-1.042571174,0.009815447,0.67648755
3/16/2013,-0.955818037,0.113095701,0.520148323,0.136540357,0.337048502,-0.176241029,0.167742724,-0.745217284,-0.633711452,0.043202867,1.150581384,-0.051866342,-0.441514388,-0.438058729,0.14536423,-0.079147171,-0.103010402,-0.075996309,-0.008708878,-0.081066259,-0.285257148,-0.489986714,-1.030393117,-0.066269939,-0.043472325,-0.053028082,0.113062803,-0.231920441,-1.022323258,-1.060924497,-1.740929291,-0.024792472,-0.577683847,-0.243036348,-0.267376908,-0.680913413,-0.505950177,0.233657455,-0.293998254,-0.09500481,0.58961499,-0.387607763,-0.310502814,-0.872484242,0.02185373,-0.144162835
3/17/2013,1.098195072,0.100527884,0.007917251,0.135784719,0.133699812,-0.193355158,0.170207746,-0.79958415,-0.65420675,0.044104916,1.138352465,-0.053057512,-0.125940633,1.019360094,0.222464549,-0.079147171,-0.103010402,-0.075996309,0.494075523,-0.081066259,0.226909007,0.461026641,0.935198506,-0.453674788,0.006085424,-0.053028082,0.077034382,-0.091115836,-1.378471488,1.421634744,0.553465739,0.380729018,0.286760869,-0.344234897,-0.110089593,0.64532028,-0.060824928,0.530274361,-0.202176076,0.409516874,0.3819086,-0.413162065,0.015540198,0.295551918,0.065430182,1.229498041
3/18/2013,1.167444488,0.07576413,0.152429681,1.288322316,0.132933414,0.683240551,0.17265777,-18.57796249,-5.639257195,0.045003791,0.034423293,0.360002711,0.093850845,0.928323577,0.805689743,-0.079147171,-0.103010402,-0.07599631,0.317601491,-0.135930365,0.230055169,0.341185727,1.333435323,0.360185535,0.152907525,-0.053028082,1.184763679,0.20821385,1.023628952,1.150055766,1.588140853,-0.031974296,0.695758329,1.294269936,0.203886861,1.332654467,0.511217384,0.388422092,0.885652782,0.087606549,-0.22803911,0.069044554,0.619252864,0.856110177,0.061120396,0.432564591
3/25/2013,1.575427076,0.202155303,0.151428426,0.299043968,-0.06732606,-0.261512061,0.044204342,-0.930094331,-0.680330732,0.370451123,0.028260296,-0.072770686,1.230520364,1.325839984,0.113882643,-0.079147171,-0.103010402,-0.087405148,-0.080209606,-0.081066259,0.296429766,0.193881227,1.247434367,3.344012983,0.053233287,-0.053028082,-0.14566886,-0.668686489,0.654678268,1.643362749,1.199782008,-0.013822532,0.829149253,0.60036398,0.17645982,1.341639373,0.863167871,0.272137668,0.616430437,-0.043746217,-0.215380048,-0.063712881,-0.133222233,1.652061393,0.048608951,2.119771354
3/26/2013,0.738197944,-0.071374627,0.754610301,0.05659885,0.330916911,-0.27848197,0.197497995,-0.905915662,-0.669159046,0.04856735,-0.088551903,-0.163109458,0.621127696,-0.458588158,-0.026297628,-0.079147171,-0.103010402,-0.099300126,-0.069622007,-0.085953401,0.27400118,0.226845225,0.170149428,0.316311682,0.02249334,-0.053028082,-0.097999878,-0.012359836,1.512666533,-0.052349559,-0.120782803,0.071332513,0.220324267,-0.035400638,-0.188364479,0.910235052,-0.188698316,0.38251871,0.022791505,0.02929958,-0.112326716,0.164674961,-0.097366838,1.543877662,0.04410831,0.725748866
3/27/2013,-0.209648252,-0.33406312,-0.312509929,-0.063797502,-0.19443561,-0.295426366,0.207598615,-2.027413924,-0.487267768,0.04945021,-0.180977659,-0.09647532,-1.327068048,-0.595992911,0.091654558,-0.079147171,-0.103010402,-0.087574429,-0.080209606,-0.100908944,-0.05090845,0.293581849,-0.42953276,0.450413222,0.081885473,-0.053028082,-0.056906926,-0.060767309,1.616925411,-0.121852092,-0.006895465,-0.105815934,0.522958083,-0.150961877,-0.266579688,-0.299646823,-0.246300022,-0.02316597,-0.206347112,-0.032704958,-0.103730597,-0.039829875,0.141208555,0.023078096,-0.006664365,-0.297805464
3/30/2013,0.471388332,-0.628189743,0.988366283,0.295756591,0.533723514,-3.617922389,0.217638815,-0.807858018,-0.624505113,0.050329841,-0.181251316,-0.468934204,-0.236323662,0.603057243,0.435153851,-0.079147171,-0.103010402,-0.087419375,0.276165682,-0.406680693,0.268997233,0.484043967,-0.053721517,0.729491573,0.058766879,-0.053028082,-0.132607405,-0.418534004,0.756973511,0.026304939,0.279296492,-0.069321152,0.204255211,0.556330493,-0.058136323,-0.286558672,0.018352694,0.111032749,0.071971669,-0.00382464,-0.086535992,0.151560211,-0.033946615,1.56688838,0.011636456,-0.164498859
3/31/2013,0.211674619,-0.05658351,1.168511062,0.411838723,0.713193445,1.233722753,0.227617801,-1.730273749,-0.353412415,0.051206234,0.0962201,0.597969242,0.478303382,1.220719274,1.44310438,-0.079147171,-0.103010402,-0.161618866,0.202415842,-0.079034929,0.052351799,0.332099759,-0.445105944,0.6938497,0.083567271,-0.053028082,-0.061599864,0.462823484,-1.214977601,-0.058188759,0.854693271,-0.166761052,0.07719698,0.357480489,-0.136318222,-0.192868238,0.224336988,1.325349931,0.364533539,0.198963359,-0.077944081,-0.040042769,0.301931173,1.508095619,0.173165855,-0.561069188
4/3/2013,-0.186430309,0.649592893,1.366988587,2.815812517,2.206968388,-0.279407246,1.454872315,-1.503927535,-0.253202413,0.388922949,-0.825364469,-0.160442763,0.064643541,0.96241876,1.332870633,-0.079147171,-0.103010402,-0.075837879,0.518801924,-0.081066259,-0.064878226,0.0232982,-0.664821452,0.375440224,0.089915169,-0.053028082,-0.047828756,0.045951339,-0.275441081,-0.183642114,0.533503277,-0.197205958,-0.104539673,1.377249129,0.175660385,0.87238948,-0.051149287,0.822804636,0.441738216,-0.012979692,0.029356396,-0.123633311,0.858316535,1.55008135,0.103651165,-0.651297592
4/6/2013,-0.639455513,-0.391274213,0.098993815,0.715184423,0.596194294,-0.272723161,0.26690643,-0.631860984,-0.546568929,0.054679261,1.655475585,-0.097598461,0.181124302,-1.575951717,-0.636562774,-0.079147171,-0.103010402,-0.087449048,0.486398429,-0.081066259,-0.115958163,-0.051800862,-0.592005597,0.069963891,0.095146077,-0.053028082,-0.061641792,-0.764086296,1.407509074,-0.298172235,1.32923942,-0.337463275,-0.327995265,1.260207604,0.766846658,0.94825316,-0.486422636,-0.285130718,-0.665342267,0.124940029,-0.069415128,-0.111703477,0.04610994,-1.656634556,-0.046213327,-0.744955826
4/7/2013,0.193301902,0.419983952,-0.590440763,-1.406300979,-1.177895887,0.587516437,0.276568144,-0.606346549,-0.53546528,0.055539344,0.080028882,1.144442444,0.823019978,0.841248117,7.363473669,-0.079147171,-0.103010402,-0.099230031,0.398869775,0.35854607,0.304421719,1.22033327,-0.932159215,-0.010278603,0.107898655,-0.053028082,-0.096238981,-0.312700633,1.28101349,-0.157547572,1.772091203,-0.17898305,0.67705657,-0.923428429,0.756932464,1.020246616,-0.372733361,-0.090465859,-0.278945798,-0.007067794,-0.03087046,-0.040033936,0.335873108,-0.688846695,-0.019322739,-0.682750188
4/8/2013,1.050025703,0.440458565,0.461090509,0.834978649,0.231129267,-0.246091767,0.286164306,-0.580755714,-0.524370728,0.056396141,0.079956657,-0.07578646,1.316290848,0.174358489,0.58851407,-0.079147171,-0.103010402,-0.162370496,-0.482123663,-0.078485593,0.285199188,1.1777704,0.01067672,0.344484873,0.094189601,-0.053028082,-0.034043981,-0.12468997,-0.476485198,3.945020624,1.294015822,-0.099658318,1.183495918,-0.898697537,0.142404618,-0.92370186,-0.269553069,-0.285692883,0.103986316,0.11758958,-0.086583954,0.435414404,0.191053161,1.000807415,-0.043598359,0.076420542
4/9/2013,-0.311740522,0.05093612,1.001435135,1.364917032,1.904074031,-0.239460928,0.295694264,-0.555094167,-0.513285797,0.057249646,-0.485971304,-0.452930338,-0.792019298,-0.374385691,0.69423548,-0.079147171,-0.103010402,-0.087486196,0.085846791,0.675278441,-0.019178998,1.434969583,-0.401782172,0.692283312,0.116132776,-0.053028082,-0.915224329,-0.419519442,-0.243703119,-0.414340631,0.424898326,1.278948544,0.817687082,-0.502065814,-0.085743752,-0.828029706,-0.466508633,-0.264475564,0.45934498,-0.276706922,-0.120846045,-0.016789059,-0.005728608,-1.494786899,-0.04171345,-0.677940261
4/10/2013,-0.766561183,-0.099898426,0.915198347,2.269469912,1.832755037,-0.232841197,2.345883868,-0.966798619,-0.020242398,0.406915342,0.273143929,-0.590406331,0.923479959,-0.40650425,-0.258207707,-0.079147171,-0.103010402,-0.075837879,-0.631402126,-0.12575991,-0.133814072,0.528670933,-1.314148393,0.151485373,0.012168539,-0.053028082,1.246005132,0.002733846,-1.485521616,-0.041956095,0.222512175,1.6263989,-0.127189909,0.175771259,0.51830546,0.703442708,-0.36326865,-0.308609749,0.246455613,-0.184057818,-0.039488162,-0.170676845,-0.021220256,-1.184415057,-0.044702659,-0.722343241
4/13/2013,0.663573795,0.307157477,0.92576324,0.963694466,-0.344519295,-0.226232726,0.342329651,-0.605837881,-0.200471543,0.060630609,1.014279012,-0.22453248,-1.398289878,1.230324091,0.603520816,-0.079147171,-0.103010402,-0.075837879,0.495231531,-0.167796699,0.236033547,1.110144691,0.19812805,0.215688424,-0.006256534,-0.053028082,1.252860696,-0.430273857,-0.144172914,1.122827014,-0.3361491,1.451938017,0.741784059,0.937021746,1.428381958,0.820002397,-0.29405232,-0.177920894,-0.251740862,-0.450501185,-0.696865597,-0.158923532,1.107445697,1.404879805,-0.032878049,-0.123146539
4/15/2013,0.322697119,0.167957407,-0.064675127,-0.267705938,-0.206473151,0.726523373,0.351449864,-0.399964767,-0.447007246,0.061467553,-0.634616772,-1.105505445,-0.197046487,0.763276232,1.403970001,-0.110089895,-0.110040791,-0.075837879,-0.015611683,-0.105037488,0.265688745,0.782543559,-0.286650936,0.106208696,0.006013094,-0.053028082,0.073691542,-0.184079334,0.229217404,0.251082189,-0.731563976,0.780118166,-0.021381523,1.145284802,1.212775055,0.3537501,-0.18479372,-0.158321414,0.493263599,-0.077280347,-0.038165371,-0.37304756,0.105143254,1.520076477,-0.022280482,-0.486181335
4/16/2013,-0.341011535,0.347995514,0.392483335,0.444507787,0.899050666,-0.199914438,0.36049989,-0.373971504,-0.436004126,0.233300801,-0.638241867,-1.230036928,0.291766061,-0.894833899,0.482463066,-0.07994092,-0.095980012,-0.075837879,-0.01570609,-0.218424686,-0.094589236,-0.346899331,-0.534026323,0.149983544,-0.062352599,-0.053028082,-0.051835333,-0.285571301,0.388757859,-0.961473258,-0.671240904,-0.069434275,0.818919297,0.400268205,1.342972274,0.011128097,0.813890656,-0.110178623,0.566535981,-0.089263153,-0.091669403,0.232992399,0.078249409,-1.000789525,0.001794678,-0.804071681
4/17/2013,-0.583548129,-0.206732675,-1.763187527,0.057472621,0.273544677,-0.193364503,2.600232385,-0.421854807,0.211075883,0.074473349,-0.654242596,-0.326465409,-0.60367323,-0.17946089,-0.688932418,-0.079147171,-0.103010402,-0.075837879,-0.015800221,-0.081066259,0.150460478,0.258386654,-1.49765557,0.489211456,0.013607503,-0.053028082,-0.191644261,0.131827762,-0.162669397,-0.883876513,0.238474717,-0.120786763,-0.912341705,-1.341218711,1.136654812,-0.366881669,0.236408111,0.541849429,0.504946799,-0.119588749,-0.095119705,-0.147098585,0.257128813,-0.933426732,0.074895556,-1.496660201
4/20/2013,-0.24810364,-0.070448574,-0.60237411,-1.516956445,-1.794240171,-0.186826717,0.404680869,2.932996067,1.388276317,0.076061179,0.003710634,-0.048009555,-1.038126117,0.592808902,-1.183231284,-0.079147171,-0.103010402,-4.594915044,0.276362077,-0.081066259,-0.076398271,1.252578881,0.16830706,0.206395696,-0.056347668,-0.053028082,-0.300732872,-0.09532604,1.879951909,-0.386697958,0.673327323,-0.263277865,-0.622488103,-0.434462761,1.117047486,0.061598161,0.30317193,0.449926571,0.251805597,-0.167256497,-0.30670902,0.584866857,0.009764784,-1.708651066,0.061125337,-0.330883102
4/21/2013,1.230316748,-0.054427308,0.473023855,0.349596583,1.318717315,-0.180301222,0.413300249,-0.27961308,-0.401916943,0.467722391,0.336145777,0.845820188,-1.12135722,1.363393101,0.138194188,-0.079147171,-0.103010402,-0.780325674,1.641493505,0.304555972,0.09366773,1.160716814,1.605609558,0.546339046,0.063343576,-0.053028082,-0.218239675,0.701816808,1.612928067,0.838333969,0.098610883,-0.555119553,1.486026557,1.507167621,1.369811465,0.85899266,0.73060378,0.081551366,0.118912037,0.072256735,-0.147019062,-0.111295202,-0.005320664,1.479743459,0.023325825,1.097965325
4/22/2013,0.82981109,-0.07474288,-1.827077994,-0.477191586,-0.894555694,0.863809808,0.421846455,-0.275153038,-0.402907574,0.082345813,-1.021405392,1.485603292,1.053677514,1.243684191,0.634804256,-0.079147171,-0.103010402,-0.145652069,1.063797972,-0.033460007,0.024433397,0.877835202,1.305228061,0.600802069,0.121802227,-0.053028082,0.810136894,0.502201232,0.981475012,0.051739618,0.931345803,1.31636261,0.560528488,1.283706374,1.763209805,0.279876818,1.111168782,0.081114774,-0.392124799,0.105997529,-0.242387433,0.461830656,-0.03892377,1.387352851,0.027449119,1.029119546
4/23/2013,0.857271492,0.091013991,-0.888217778,-1.111637162,-0.907791929,-0.154325024,2.0288484,-0.270692868,-0.403896901,0.486414558,-1.030928313,1.419536098,1.320119728,-0.203654352,-0.172747554,-0.079147171,-0.103010402,-0.14596413,0.584123952,-0.081066259,0.278850436,1.216314102,-0.393776864,0.500124014,0.041983304,-0.053028082,0.035466387,0.428743425,-0.815075681,0.227475495,0.915506511,0.930797996,1.438625205,-0.23741655,1.784624034,2.457488593,0.422220251,0.059310791,-0.386346926,0.110651011,-0.147148371,0.214248898,1.169103901,1.551170526,0.013179211,0.226221518
4/24/2013,0.450810979,0.07471893,0.101195385,-0.595602719,-0.492656288,-0.147863125,4.551248011,-0.241425048,0.235595678,0.500218961,0.5348947,1.484083316,0.473394243,-1.001283661,-0.555495806,-0.079147171,-0.103010402,-0.093297737,0.262867248,-0.03184431,0.271943428,1.09307337,-0.25894684,0.405860603,0.106016977,-0.053028082,-0.220694459,0.259984366,-1.834365324,-0.05394438,0.638394571,0.172413921,0.241725496,-0.454910036,1.105408209,0.789236759,0.275893513,-0.090465859,-0.846351377,0.118647211,-0.056051662,-0.087810685,0.635514602,1.640639951,-0.007368061,-0.330516759
4/27/2013,0.218368432,0.03030244,0.658259377,0.468007715,0.358004169,-0.141414364,0.434342283,-0.252854459,-0.407841288,0.093082299,0.414311751,0.549990888,-1.390624453,-1.090072114,-1.218891554,-0.079147171,-0.103010402,-0.145573361,0.473694823,-0.081066259,0.170426159,-0.135413951,-0.277331715,-0.795635541,0.154246339,-0.053028082,-0.16706472,-0.111721351,-1.040012723,-0.39739075,0.87378906,-0.182839896,0.097510245,-0.375505404,0.075870478,1.908784755,-0.626628385,0.250639793,-0.777432728,0.155832111,0.121390918,-0.250282613,0.330231644,1.36377242,0.017043414,-0.603633795
4/28/2013,1.285660514,-0.187761242,-0.920259036,-0.595602719,-0.635201819,-0.13497888,0.421510227,-0.248396309,-0.408824181,0.094588428,-0.518836649,1.197574181,0.304029939,1.370306467,0.227550268,-0.079147171,-0.067870837,-1.556238666,0.465046967,-0.081066259,0.084465638,1.021106141,0.886273775,0.081243414,0.147311238,-0.053028082,0.011976844,0.321016534,0.29486408,3.340043658,0.944514472,-1.024007752,0.835290534,1.117309694,1.790286816,1.726933912,0.462906412,0.143049859,1.022991422,-0.004041218,1.240817015,-0.12267933,0.005244771,1.627322343,0.035233237,0.503363899
4/29/2013,1.503018479,-0.400659031,0.430835701,-0.170802945,0.359155278,-1.287506252,0.408774771,-0.243939094,-0.409805802,0.096087561,-0.577652806,-0.124894936,1.019711964,-1.427301171,-0.238475555,-0.079147171,1.182857333,-0.569968941,0.718247635,-0.081066259,0.819973796,0.184353438,-0.207187471,0.099928868,0.024766374,-0.053028082,-0.184995906,0.741451931,-1.502897306,1.132718708,-0.261672047,-0.463481867,0.941763586,-0.188803842,1.299615792,0.942008579,-0.186047803,-0.0692771,0.6609879,-0.006117665,-0.15459098,-0.800919711,-0.480336002,-0.029119179,-0.011834007,0.033895535
4/30/2013,0.952146638,-0.06751882,0.033801345,0.416032046,0.144623103,-0.083025834,1.863614121,-0.239482991,-0.410786157,0.097579673,-0.580646589,-1.295398418,1.200733871,1.413206774,0.320299899,-0.079147171,1.239915283,-0.34056316,1.317183209,-0.081066259,0.377301272,1.526859995,-0.094890178,0.430135039,0.352249054,-0.053028082,-0.062475809,0.945022051,-0.753983588,1.251911214,-0.643774199,-0.475819682,0.76793131,-0.395988911,0.431034916,0.871226458,0.03315284,0.310863839,0.413210093,-0.023153505,-0.048513997,-0.064304804,-0.424178416,1.21596433,0.042015369,0.221921695
5/1/2013,0.766559921,0.202192999,-0.592290787,-0.436621607,-0.634435441,-0.061862769,1.061613297,-0.147832189,0.214981376,0.531699503,-1.072639093,-0.309107817,1.300628134,0.575847728,1.136799208,-0.079147171,1.17754037,-0.13956865,1.064909887,-0.081066259,0.013767926,1.35238054,1.723706505,-0.346136903,-0.158654075,-0.053028082,-0.832207436,1.142553558,0.433581974,-0.196907012,0.129683345,-0.307382435,-0.250529286,-0.213032937,-0.785045687,0.517952808,0.5446534,0.350354642,0.05648659,0.101642917,-0.086708076,0.345512308,-0.138664021,1.628552249,0.053166626,2.075665974
5/4/2013,-0.339830501,0.046851805,-0.564769209,-0.493123781,-0.138647179,-0.040749113,1.012812715,-0.221673219,-0.414695023,0.323450677,-0.50619231,-0.114753168,1.328798411,-1.53713667,0.106093798,-0.079147171,-0.103010402,-0.075837879,-0.085167745,-0.081066259,-0.381324284,2.610119484,1.301806451,-1.019792176,-0.199129779,-0.053028082,-0.056507378,0.743180615,1.07632534,-1.225364379,-0.929491257,-1.103258348,-0.636948498,-0.969263649,-0.995697961,-0.258645404,0.420523859,0.139298015,0.117613955,0.097442587,-0.188545896,0.110313198,-0.512978209,-1.639185463,0.024826689,2.092557081
5/5/2013,-0.057310606,-0.263464145,0.269313248,-0.171675569,0.075219472,-0.01968645,1.607327185,-0.217225318,-0.415669127,0.106383544,0.724179437,-0.195115285,0.477791442,-0.971630315,-0.885358091,-0.079147171,-0.086558807,-1.550945003,1.201749462,-0.098677947,-0.17318634,-0.194090262,-0.661085039,-0.314038177,-0.143123508,-0.053028082,-0.031738025,-0.749553835,-0.993124268,0.320117135,0.227751892,-0.292086144,2.041888723,-0.416941455,0.804435844,0.900041612,-0.748123247,0.159298217,-0.846689073,-0.137772406,0.057503088,-0.099448225,-0.124233244,-1.254014495,0.004163835,-0.298668064
5/6/2013,-0.622167534,0.002018367,1.0534022,1.005212062,0.919806275,1.432468754,0.274472954,-0.212779584,-0.416641995,0.107825845,0.078665229,-0.462628018,-0.140010303,-1.386109307,-0.766386376,-0.079147171,-0.103010402,-0.075837879,1.520000347,-0.093091756,-0.325027586,-0.274060141,-0.839442474,-0.973285093,-0.176874932,-0.053028082,-0.047510095,-0.427505597,-1.516007237,-1.333243984,-1.062593709,-0.143521821,1.291044326,-0.720737193,0.753469494,-0.519232746,-0.501457749,-0.069693779,-0.945077095,-0.166190034,1.392884828,-0.531598034,-0.281104689,-1.480242537,-0.013993669,0.30558774
5/7/2013,-0.196061791,0.112528908,1.469706021,-0.169731819,0.211337704,0.064023011,0.26273997,-0.208336194,-0.417613634,0.562137611,0.078595207,-0.103667928,-1.373812318,-0.181497502,-0.413774655,-0.079147171,-0.103010402,-0.075837879,0.461462914,-0.359583666,-0.229220063,-0.548896616,-0.887242998,-0.387762324,-0.132361274,-0.053028082,-0.357887979,-0.441018593,-1.286059502,-0.970036797,-0.285691843,-0.424046086,1.983676149,-0.560779791,0.044491353,-0.806915703,-0.568982104,-0.111237939,0.319123107,-0.109668237,0.811277007,-0.747421284,-0.307111189,-1.328520617,-0.019005039,0.724474863
5/8/2013,0.666250577,0.218145481,-0.953613968,-0.489668402,-0.907791929,0.084807391,0.251078571,-0.054480365,0.194550883,0.113522829,0.078525298,-0.172589924,-1.31891141,-0.046881058,1.066871103,-0.079147171,-0.103010402,-0.110633492,0.476044702,-0.132111661,0.039586634,-0.190547248,0.802285639,0.610951283,0.077150367,-0.053028082,-0.409486726,-0.267417515,-0.88679549,0.142182775,0.846586381,0.712243282,0.807817817,0.187755669,1.374706955,-0.674213637,0.000358801,-0.090465859,1.221257923,-0.141514236,0.483620094,0.207490928,-2.060937196,1.219488214,-0.007666691,1.127055309
5/11/2013,0.686145743,-0.095689043,-2.262845627,-1.692054393,-1.789709748,0.105531552,0.239487069,-0.190589554,-0.421487994,0.114928927,0.078455501,-1.745030563,-1.163012051,-0.046881058,0.906496999,-0.079147171,-0.103010402,-0.099052642,0.40344201,-0.383706204,-0.02665461,-0.261565707,-0.1823085,0.523664329,0.157104765,-0.053028082,-0.073211665,-0.289027081,0.493895418,0.263201646,0.738265183,0.726007872,1.609563945,0.577239122,2.00216491,-0.72132492,0.360295757,0.179074608,1.199490429,0.194587963,0.143771338,0.557139563,1.153837466,1.421016262,0.03472907,1.116253773
5/12/2013,-1.239290403,0.124187451,-0.571257042,-1.743753638,-1.547085777,0.126194008,1.362355071,-0.186160495,-0.42245356,0.116327732,-0.224070711,-0.214617133,1.066907812,-0.046881058,0.823730725,-0.079147171,-0.086563328,-0.075837879,-0.625826321,-0.398543436,-0.429670239,0.031768407,-0.774287997,-1.235417491,-0.150811206,-0.053028082,-0.036349449,-0.828622947,-0.601522112,-1.059407856,-0.85532485,-0.082045939,0.432257152,-0.027684167,-0.232312477,-0.911085737,-0.185684776,-0.131863737,-0.261748126,-0.070049442,0.098561347,-0.450535854,-0.621287022,-1.670679969,-0.020452029,-1.842127907
5/13/2013,-1.830499648,0.459059837,-2.289822938,-3.592716474,-3.15809962,2.758643774,0.732692484,-0.181734823,-0.423417927,0.117719225,-1.025065593,-0.120145217,-1.290819402,-0.046881058,0.358872511,-0.079147171,-0.103010402,-0.075837879,-0.077184899,0.041275299,-0.319439254,-0.428934923,-0.948216549,-0.88225236,-0.153076843,-0.053028082,-0.052497469,-0.799032253,-1.013349028,-1.150688302,-1.246921714,-0.199978908,-2.315051554,-0.222457459,-0.328647124,-0.952693019,0.832798974,-0.173337745,-0.702202637,-0.12607533,-0.297424844,-0.523424112,-0.396610505,-1.713959902,-0.011077262,-2.114756008
5/14/2013,-0.68904264,0.022203694,1.545255478,2.893070779,2.571266836,0.228529848,0.171314896,-0.177312711,-0.4243811,0.591511695,-1.034657796,-0.099704108,1.32619851,-0.046881058,0.976308161,-0.079147171,0.02840371,-0.077467517,-0.802925494,-0.1566582,-0.243460291,-0.064810246,-0.978554443,-0.388029592,-0.09166842,-0.053028082,-0.059437759,-0.795844792,-0.12053517,-0.99457144,-1.228724631,-0.031595693,0.737511559,-0.133192267,-0.677270112,-1.163310637,-0.747296125,0.013108136,-0.609808062,-0.125144768,-0.01855082,-0.324506305,-0.139451395,0.554039158,-0.013003281,-0.861780181
5/15/2013,-1.309345342,0.122569345,1.82339953,1.41086226,1.864614323,0.248791782,0.160167726,0.038450293,0.174298933,0.123211789,2.033855075,-0.13308631,-0.068895098,-0.046881058,-0.965872184,-0.079147171,-0.103010402,-0.075837879,-0.570234004,-0.081066259,-0.247593754,-0.52901939,-0.9358477,-1.05827486,-0.151912002,-0.053028082,-0.265810102,-0.640118255,1.994452223,-0.839056268,-1.225251058,-0.121427375,-1.40169589,-0.100718341,1.760426323,-1.201258545,-0.992940387,-0.028397546,-0.359690513,-0.079431163,0.066083568,-0.695339789,-0.135723215,-0.516366515,-0.0242732,-1.749617215
5/18/2013,-1.203193303,0.198167676,-1.575824844,-0.966406572,-1.697380576,0.268982069,1.126955117,-0.15966329,-0.428221945,0.124566506,-0.065724643,-0.17627299,-0.068895098,-0.046881058,-0.565949671,-0.079147171,-0.103010402,-0.075837879,-0.707979988,-0.081066259,-0.268454444,-0.740619495,-0.667868626,-0.101930996,0.065609873,-0.053028082,-0.031738025,-0.215091174,-0.207438672,-1.397015171,-0.535890038,-0.306536332,-1.55726211,-0.368988046,2.049738043,-1.171507368,-0.549022387,-0.069789078,-0.128634726,-0.187408717,0.113950746,-0.063878057,7.397950203,-1.564464377,-0.017297637,-1.373249301
5/19/2013,0.377881579,-0.093802431,0.241478656,-0.29187619,0.232834735,3.324879649,0.116138176,-0.627121997,-0.721719378,0.125913828,0.352516957,-0.169942199,-0.068895098,-0.046881058,1.08489984,-0.079147171,-0.103010402,-0.075837879,1.109777731,-0.081066259,0.158792608,0.344823638,-0.143971137,0.548710514,0.083647598,-0.053028082,-0.050350054,0.582502652,-1.437873648,-0.095295908,1.817446914,0.141996899,-0.160113841,0.037639807,1.740722788,0.26132141,0.5384156,-0.069795401,-0.214046678,0.107542585,0.145359719,-0.135684812,-0.066030543,1.45608521,-0.001131608,0.650809695
