,radius,diameter,densities,number_of_edges,average_clustering,avg_degree_centrality,avg_betweenness_centrality,avg_closeness_centrality,average_shortest_path_length
0,2,2,0.8531400966183574,883,0.8642220619978573,0.8531400966183575,0.003337725076855511,0.8759195932432916,1.1468599033816425
