,radius,diameter,densities,number_of_edges,average_clustering,avg_degree_centrality,avg_betweenness_centrality,avg_closeness_centrality,average_shortest_path_length
0,2,3,0.5777777777777777,572,0.754686243644579,0.5777777777777777,0.01012450082217524,0.7158724860474793,1.4353535353535354
